12.2382	21.0428	-4.81429	0.445652	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	0.0562746	0.106018	0.545272	0.321536	0.294923
12.001	21.0615	-4.82517	0.292179	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778	0.0561359	0.105725	0.543546	0.320651	0.933129
11.7509	21.0378	-4.83199	0.0909261	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	0.0560242	0.105579	0.541839	0.320019	1.83495
11.5056	21.0232	-4.83248	-0.0847642	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281	0.0559219	0.105576	0.540151	0.319629	1.10069
11.2767	21.0235	-4.82052	-0.211389	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	0.0557738	0.105604	0.538489	0.31927	0.486194
11.0265	20.9832	-4.81177	-0.407359	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565	0.0556445	0.10593	0.536851	0.319343	4.22893
10.8007	20.952	-4.78399	-0.562779	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	0.0554789	0.10648	0.535255	0.319651	0.449487
10.5541	20.9503	-4.78173	-0.59469	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604	0.0553181	0.106913	0.533674	0.319417	5.58413
10.2929	20.9714	-4.79913	-0.635768	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	0.0551997	0.107017	0.532086	0.318832	3.66497
10.0549	20.9524	-4.78489	-0.7303	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463	0.0550664	0.107081	0.530518	0.318169	1.00354
9.83895	20.9205	-4.74874	-0.842725	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	0.0549016	0.107154	0.528992	0.317499	1.43528
9.59941	20.9136	-4.74506	-0.833856	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189	0.0547394	0.107057	0.527469	0.316575	2.45472
9.38664	20.8656	-4.70319	-0.95427	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	0.0546401	0.10699	0.525992	0.315665	1.19925
9.15733	20.8271	-4.67917	-1.04739	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362	0.0545911	0.106877	0.524538	0.314746	1.53802
8.89225	20.7875	-4.68506	-1.13142	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605	0.0544534	0.106706	0.523062	0.313824	1.9318
8.66878	20.7108	-4.64031	-1.27926	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372	0.0543628	0.106614	0.521627	0.312927	4.46289
8.41281	20.6225	-4.61882	-1.42693	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701	0.0542213	0.106654	0.520201	0.31208	2.80223
8.18476	20.5423	-4.57587	-1.56043	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542	0.0540998	0.106757	0.518809	0.311284	0.0916822
7.94738	20.462	-4.54444	-1.67178	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237	0.0539728	0.106893	0.517433	0.310504	0.200242
7.73002	20.3759	-4.48555	-1.81819	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781	0.0538991	0.107064	0.516116	0.309828	3.46343
7.4551	20.3145	-4.50323	-1.87047	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717	0.0537476	0.107076	0.51473	0.30904	4.36935
7.22944	20.2157	-4.45742	-1.97987	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399	0.0535964	0.107133	0.513371	0.308273	0.249773
6.97612	20.1349	-4.4501	-2.04718	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462	0.0534794	0.107103	0.511986	0.307459	1.53819
6.75452	20.0411	-4.41053	-2.12407	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357	0.0533522	0.107035	0.510614	0.306627	0.347946
6.50932	19.9533	-4.39804	-2.18539	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079	0.053293	0.106888	0.509228	0.30578	0.999394
